
94102,79296_20160127,01/27/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94121,85955_20160205,02/05/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94108,2233_20160708,07/08/2016 12:00:00 AM,Reinspection/Followup,
94107,11289_20150212,02/12/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94107,11289_20150212,02/12/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94107,11289_20150212,02/12/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94108,1832_20150819,08/19/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94134,4803_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94103,25301_20150226,02/26/2015 12:00:00 AM,Complaint,High Risk
94110,66297_20171003,10/03/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,63619_20160520,05/20/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94133,83316_20161114,11/14/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94132,69527_20141210,12/10/2014 12:00:00 AM,Routine - Unscheduled,High Risk
94103,2854_20160513,05/13/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94107,69152_20150702,07/02/2015 12:00:00 AM,Reinspection/Followup,
94102,86393_20160614,06/14/2016 12:00:00 AM,Structural Inspection,
94117,11379_20150316,03/16/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94117,11379_20150316,03/16/2015 12:00:00 AM,Routine - Unscheduled,High Risk
,11416_20150928,09/28/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94109,6640_20171002,10/02/2017 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94103,2743_20171011,10/11/2017 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94133,78601_20171003,10/03/2017 12:00:00 AM,Routine - Unscheduled,High Risk
94104,10363_20171005,10/05/2017 12:00:00 AM,Reinspection/Followup,
94112,75402_20160504,05/04/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
,11416_20150210,02/10/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94107,11487_20150830,08/30/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94114,77520_20171005,10/05/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94134,34144_20160615,06/15/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94115,61056_20161026,10/26/2016 12:00:00 AM,Complaint,
94115,68152_20161007,10/07/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94102,62064_20160819,08/19/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94107,5636_20160410,04/10/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94103,84634_20160412,04/12/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94103,83612_20150918,09/18/2015 12:00:00 AM,New Construction,
94108,85935_20160411,04/11/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94107,64242_20151217,12/17/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94132,85697_20160218,02/18/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94122,79401_20171010,10/10/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94114,18825_20141121,11/21/2014 12:00:00 AM,Routine - Unscheduled,Low Risk
94134,194_20150420,04/20/2015 12:00:00 AM,Routine - Unscheduled,High Risk
94111,1687_20150401,04/01/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94133,80824_20141103,11/03/2014 12:00:00 AM,New Ownership,High Risk
94118,81461_20150202,02/02/2015 12:00:00 AM,New Ownership,
94107,4777_20160824,08/24/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94121,88799_20160819,08/19/2016 12:00:00 AM,New Ownership,Low Risk
94132,81540_20160323,03/23/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94115,85158_20151217,12/17/2015 12:00:00 AM,Routine - Unscheduled,
94122,79220_20171002,10/02/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94111,3510_20150527,05/27/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94132,88899_20171011,10/11/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94108,33125_20160824,08/24/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94122,951_20160426,04/26/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94110,3869_20160903,09/03/2016 12:00:00 AM,Structural Inspection,
94133,67262_20160823,08/23/2016 12:00:00 AM,Reinspection/Followup,
94114,4999_20161003,10/03/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94110,1002_20160929,09/29/2016 12:00:00 AM,Complaint,Moderate Risk
94115,3046_20160627,06/27/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94133,58673_20150505,05/05/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,79296_20160127,01/27/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94107,77185_20161213,12/13/2016 12:00:00 AM,Reinspection/Followup,
94109,6640_20171002,10/02/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94133,34220_20171006,10/06/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94103,12083_20150223,02/23/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94103,12083_20150223,02/23/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94103,12083_20150223,02/23/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94132,87664_20160824,08/24/2016 12:00:00 AM,Reinspection/Followup,
94103,82376_20150730,07/30/2015 12:00:00 AM,New Ownership,Low Risk
94115,72046_20171004,10/04/2017 12:00:00 AM,Complaint,Moderate Risk
94112,7216_20161007,10/07/2016 12:00:00 AM,Reinspection/Followup,
94104,83642_20150804,08/04/2015 12:00:00 AM,Routine - Unscheduled,
94108,18480_20141024,10/24/2014 12:00:00 AM,Complaint Reinspection/Followup,
94132,78328_20160914,09/14/2016 12:00:00 AM,Reinspection/Followup,Low Risk
92672,64660_20150312,03/12/2015 12:00:00 AM,Routine - Scheduled,Moderate Risk
94133,80824_20141103,11/03/2014 12:00:00 AM,New Ownership,Moderate Risk
94110,79632_20150909,09/09/2015 12:00:00 AM,Reinspection/Followup,
94111,78865_20150122,01/22/2015 12:00:00 AM,Reinspection/Followup,
94118,65050_20141027,10/27/2014 12:00:00 AM,Complaint,Low Risk
94114,82955_20171006,10/06/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94110,66297_20171003,10/03/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94117,1048_20150901,09/01/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94109,78425_20171006,10/06/2017 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94110,80305_20150410,04/10/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94132,65103_20160527,05/27/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94114,1332_20160513,05/13/2016 12:00:00 AM,Reinspection/Followup,
94107,88326_20160805,08/05/2016 12:00:00 AM,New Construction,
94118,66705_20141223,12/23/2014 12:00:00 AM,Routine - Unscheduled,Low Risk
,80620_20141022,10/22/2014 12:00:00 AM,New Ownership,
94112,4801_20160516,05/16/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94110,17411_20160912,09/12/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94118,81264_20150403,04/03/2015 12:00:00 AM,New Ownership,
94122,68560_20160912,09/12/2016 12:00:00 AM,Complaint,Low Risk
94112,90238_20170401,04/01/2017 12:00:00 AM,New Ownership,Moderate Risk
94133,81077_20171005,10/05/2017 12:00:00 AM,Reinspection/Followup,
94121,87106_20170911,09/11/2017 12:00:00 AM,Complaint,Low Risk
94103,27377_20160826,08/26/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94133,37152_20160712,07/12/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94105,12788_20150615,06/15/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94107,78303_20161220,12/20/2016 12:00:00 AM,Non-inspection site visit,Low Risk
,13062_20150922,09/22/2015 12:00:00 AM,Routine - Unscheduled,High Risk
94103,59577_20160915,09/15/2016 12:00:00 AM,Reinspection/Followup,
94132,78328_20150827,08/27/2015 12:00:00 AM,Reinspection/Followup,Moderate Risk
94133,82950_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94118,81460_20160615,06/15/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94102,21921_20171010,10/10/2017 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94103,79196_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94114,37879_20151006,10/06/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94131,66612_20160310,03/10/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94112,68540_20171011,10/11/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94123,68278_20161212,12/12/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94114,13374_20150225,02/25/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94133,3160_20150813,08/13/2015 12:00:00 AM,Routine - Unscheduled,High Risk
94122,81033_20150116,01/16/2015 12:00:00 AM,New Ownership,
94114,77520_20160916,09/16/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94107,76896_20150205,02/05/2015 12:00:00 AM,Complaint,Low Risk
94110,17411_20160912,09/12/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94132,2974_20160527,05/27/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94109,83579_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94118,62057_20160526,05/26/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94122,75123_20171010,10/10/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94109,1972_20160426,04/26/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94109,86545_20171005,10/05/2017 12:00:00 AM,Routine - Unscheduled,High Risk
94103,66927_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94107,13428_20141105,11/05/2014 12:00:00 AM,Routine - Unscheduled,Low Risk
94107,13428_20141105,11/05/2014 12:00:00 AM,Routine - Unscheduled,Low Risk
94107,13428_20141105,11/05/2014 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94133,80824_20141103,11/03/2014 12:00:00 AM,New Ownership,Moderate Risk
94115,65270_20160627,06/27/2016 12:00:00 AM,Reinspection/Followup,
94112,77432_20160516,05/16/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94111,90945_20170626,06/26/2017 12:00:00 AM,New Ownership,Moderate Risk
94110,1231_20161117,11/17/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94109,80591_20160129,01/29/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94114,77520_20160916,09/16/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94103,86405_20160520,05/20/2016 12:00:00 AM,New Ownership,
94121,66972_20160523,05/23/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94118,64933_20160203,02/03/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94121,57755_20160311,03/11/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94116,5791_20150915,09/15/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94104,2919_20160311,03/11/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94114,71328_20150826,08/26/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94109,3338_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94109,81383_20161024,10/24/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94132,86643_20171011,10/11/2017 12:00:00 AM,Reinspection/Followup,Low Risk
94117,1880_20160325,03/25/2016 12:00:00 AM,Complaint,Moderate Risk
94133,84856_20150918,09/18/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,34676_20171005,10/05/2017 12:00:00 AM,Routine - Unscheduled,High Risk
94117,82373_20160415,04/15/2016 12:00:00 AM,Complaint,Low Risk
94103,79196_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94118,4678_20160311,03/11/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94108,5564_20160516,05/16/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94103,88087_20161229,12/29/2016 12:00:00 AM,New Ownership,High Risk
94122,85766_20171006,10/06/2017 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94123,92955_20171011,10/11/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94111,13831_20141104,11/04/2014 12:00:00 AM,Routine - Unscheduled,High Risk
94109,81174_20160524,05/24/2016 12:00:00 AM,New Ownership,Moderate Risk
94105,78295_20170314,03/14/2017 12:00:00 AM,Routine - Unscheduled,High Risk
94103,13837_20150109,01/09/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94103,13837_20150109,01/09/2015 12:00:00 AM,Routine - Unscheduled,High Risk
94103,13837_20150109,01/09/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94124,36022_20150819,08/19/2015 12:00:00 AM,Routine - Unscheduled,High Risk
94123,60898_20170214,02/14/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,78779_20170217,02/17/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94123,273_20171010,10/10/2017 12:00:00 AM,Reinspection/Followup,
94132,522_20160706,07/06/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94109,69759_20160708,07/08/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94110,2357_20160222,02/22/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94109,1972_20160426,04/26/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94122,950_20161214,12/14/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94132,33093_20141201,12/01/2014 12:00:00 AM,Routine - Unscheduled,High Risk
94111,1493_20160331,03/31/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94110,4917_20150210,02/10/2015 12:00:00 AM,Reinspection/Followup,
94133,74866_20160613,06/13/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94116,20116_20161214,12/14/2016 12:00:00 AM,Reinspection/Followup,
94121,1968_20160708,07/08/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94121,3165_20161003,10/03/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94102,81580_20161026,10/26/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94121,61728_20160930,09/30/2016 12:00:00 AM,Reinspection/Followup,
94124,78289_20150212,02/12/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94107,76896_20150205,02/05/2015 12:00:00 AM,Complaint,High Risk
94110,66900_20171010,10/10/2017 12:00:00 AM,Reinspection/Followup,
94110,1797_20150731,07/31/2015 12:00:00 AM,Reinspection/Followup,
94121,59289_20160602,06/02/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,82959_20171004,10/04/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,14075_20150616,06/16/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94123,670_20160914,09/14/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94134,2622_20160526,05/26/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94111,14285_20141105,11/05/2014 12:00:00 AM,Routine - Unscheduled,High Risk
94110,66900_20171005,10/05/2017 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94117,14429_20150903,09/03/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94117,14429_20150903,09/03/2015 12:00:00 AM,Routine - Unscheduled,High Risk
94133,5091_20171005,10/05/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94122,70576_20171010,10/10/2017 12:00:00 AM,Reinspection/Followup,
94105,14525_20150902,09/02/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94105,14525_20150902,09/02/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94105,14525_20150902,09/02/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94105,14525_20150902,09/02/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,37732_20160711,07/11/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94133,2836_20171005,10/05/2017 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94110,2356_20160310,03/10/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94109,1768_20160705,07/05/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94118,69762_20161026,10/26/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
,82690_20160811,08/11/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94115,64835_20150922,09/22/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94108,85936_20160223,02/23/2016 12:00:00 AM,New Ownership,
94121,61161_20150107,01/07/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94122,33173_20160331,03/31/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94102,34676_20171005,10/05/2017 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94122,87492_20161208,12/08/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94122,87492_20161208,12/08/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94121,59289_20160617,06/17/2016 12:00:00 AM,Reinspection/Followup,
94102,3640_20141120,11/20/2014 12:00:00 AM,Routine - Unscheduled,Low Risk
94116,3167_20161118,11/18/2016 12:00:00 AM,Reinspection/Followup,
94109,2070_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94109,68160_20151019,10/19/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94108,3016_20161114,11/14/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94107,68407_20150520,05/20/2015 12:00:00 AM,Routine - Unscheduled,High Risk
94110,90342_20170915,09/15/2017 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94103,90221_20171004,10/04/2017 12:00:00 AM,Reinspection/Followup,
94132,78473_20161208,12/08/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94103,63757_20160711,07/11/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94117,82373_20160122,01/22/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94122,14740_20150331,03/31/2015 12:00:00 AM,Routine - Unscheduled,High Risk
94118,64361_20161006,10/06/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94122,14740_20141029,10/29/2014 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,34839_20161207,12/07/2016 12:00:00 AM,Complaint,
94122,14743_20141029,10/29/2014 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94123,37456_20160915,09/15/2016 12:00:00 AM,Reinspection/Followup,
94115,14971_20150924,09/24/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94115,14971_20150924,09/24/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,69492_20160505,05/05/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94117,65819_20150508,05/08/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94115,14971_20141124,11/24/2014 12:00:00 AM,Routine - Unscheduled,Low Risk
94132,15055_20150428,04/28/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94132,15055_20150428,04/28/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94132,15055_20150428,04/28/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94133,84418_20151116,11/16/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94131,86658_20161026,10/26/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94110,15094_20150428,04/28/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94110,15094_20150428,04/28/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94124,81170_20170821,08/21/2017 12:00:00 AM,Complaint,Low Risk
94134,4806_20171012,10/12/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94122,67330_20150929,09/29/2015 12:00:00 AM,Routine - Unscheduled,High Risk
,85317_20160709,07/09/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94121,9298_20160526,05/26/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94133,62990_20160615,06/15/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94123,4734_20160528,05/28/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94110,84573_20160915,09/15/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94133,86166_20160823,08/23/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94105,36512_20160825,08/25/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94109,69759_20160708,07/08/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94112,61915_20160527,05/27/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94112,15279_20151001,10/01/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94112,15279_20151001,10/01/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94112,15279_20151001,10/01/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94110,75078_20171005,10/05/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,72117_20161214,12/14/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94109,1757_20171006,10/06/2017 12:00:00 AM,Reinspection/Followup,
94110,62784_20150908,09/08/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94107,34728_20161213,12/13/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94103,38566_20160314,03/14/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94104,60085_20160426,04/26/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94108,3016_20161114,11/14/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94109,83579_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94102,85930_20160128,01/28/2016 12:00:00 AM,New Ownership,Low Risk
94109,65826_20161025,10/25/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94103,50_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94133,80931_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,81756_20160510,05/10/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94109,64379_20161024,10/24/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94133,473_20150729,07/29/2015 12:00:00 AM,Reinspection/Followup,
94114,76633_20160309,03/09/2016 12:00:00 AM,New Construction,
94107,5632_20150830,08/30/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94102,7652_20170712,07/12/2017 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94133,15806_20150121,01/21/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94133,15806_20150121,01/21/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94112,5925_20160412,04/12/2016 12:00:00 AM,Reinspection/Followup,Low Risk
94132,84469_20151020,10/20/2015 12:00:00 AM,New Construction,
94107,2861_20160410,04/10/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94123,83575_20160411,04/11/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94108,7482_20160407,04/07/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94103,5150_20160708,07/08/2016 12:00:00 AM,Complaint,Low Risk
94110,32200_20150924,09/24/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94103,78705_20160826,08/26/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94104,2919_20160311,03/11/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94115,54_20150526,05/26/2015 12:00:00 AM,Routine - Unscheduled,
,79547_20151009,10/09/2015 12:00:00 AM,Routine - Unscheduled,
94110,87620_20171010,10/10/2017 12:00:00 AM,New Ownership,
94131,34865_20150113,01/13/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94118,64859_20171012,10/12/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94133,3446_20160525,05/25/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,72117_20161214,12/14/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94102,192_20160628,06/28/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94108,5564_20160516,05/16/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94133,82950_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94102,81756_20150212,02/12/2015 12:00:00 AM,New Construction,
94112,3263_20160708,07/08/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94118,66901_20161026,10/26/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94102,81580_20161026,10/26/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94109,72164_20161024,10/24/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94110,78239_20150713,07/13/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
00000,67875_20150220,02/20/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94109,1598_20150225,02/25/2015 12:00:00 AM,Routine - Unscheduled,
94131,82217_20161026,10/26/2016 12:00:00 AM,Routine - Unscheduled,
94108,1829_20160516,05/16/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94115,68352_20160107,01/07/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94102,14075_20160711,07/11/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94104,83824_20160826,08/26/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94133,62990_20160615,06/15/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94118,33911_20161006,10/06/2016 12:00:00 AM,Routine - Unscheduled,High Risk
94133,80931_20160614,06/14/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94111,61976_20150203,02/03/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94110,3626_20171004,10/04/2017 12:00:00 AM,Routine - Unscheduled,High Risk
94107,76896_20150205,02/05/2015 12:00:00 AM,Complaint,Moderate Risk
94109,86381_20161025,10/25/2016 12:00:00 AM,New Construction,
94110,1002_20171006,10/06/2017 12:00:00 AM,Reinspection/Followup,
94117,79052_20150312,03/12/2015 12:00:00 AM,Complaint,Low Risk
94134,16441_20141209,12/09/2014 12:00:00 AM,Routine - Unscheduled,High Risk
94134,16441_20141209,12/09/2014 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94134,16441_20141209,12/09/2014 12:00:00 AM,Routine - Unscheduled,High Risk
94134,16441_20141209,12/09/2014 12:00:00 AM,Routine - Unscheduled,Low Risk
94123,65624_20160525,05/25/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
,68237_20150326,03/26/2015 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94118,61093_20161006,10/06/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94122,64525_20171010,10/10/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94110,74374_20151022,10/22/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94122,9310_20171011,10/11/2017 12:00:00 AM,Routine - Unscheduled,Low Risk
94103,65860_20150630,06/30/2015 12:00:00 AM,Routine - Unscheduled,Low Risk
94103,1542_20150108,01/08/2015 12:00:00 AM,Routine - Unscheduled,High Risk
94118,80621_20171005,10/05/2017 12:00:00 AM,Routine - Unscheduled,
94104,24_20160311,03/11/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94131,66612_20160524,05/24/2016 12:00:00 AM,Complaint,
94109,2032_20160126,01/26/2016 12:00:00 AM,Routine - Unscheduled,Moderate Risk
94122,67920_20160614,06/14/2016 12:00:00 AM,Reinspection/Followup,
94104,24_20160311,03/11/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
94114,77520_20160916,09/16/2016 12:00:00 AM,Routine - Unscheduled,Low Risk
